Reach,DateTime,elev,width,D50,yield
deposit_upstream,6/3/2021 23:00,1746.1781627494458,1.4086469650824853,44.4028621563281,103.67423671443628
deposit_upstream,6/4/2021 0:00,1746.1796897574272,1.4200271056689169,44.27602340604138,129.6492159822251
deposit_upstream,6/4/2021 1:00,1746.179456422294,1.4200263526642987,44.28653827993596,83.28416099601323
deposit_upstream,6/4/2021 2:00,1746.1798037795754,1.42002760619438,44.29548787931948,99.98242618523813
deposit_upstream,6/4/2021 3:00,1746.1789712947825,1.4200287926497437,44.294645648580016,104.92979929833464
deposit_upstream,6/4/2021 4:00,1746.1786726408159,1.420028928223613,44.304223534348914,84.98200044757822
deposit_upstream,6/4/2021 5:00,1746.1782899141258,1.4200297773633168,44.312940419564725,90.81671311613079
deposit_upstream,6/4/2021 6:00,1746.1779143361946,1.4200306504389462,44.32170456715252,93.66014364385363
deposit_upstream,6/4/2021 7:00,1746.1783006719509,1.4200312388483944,44.3303754633934,88.9245688950196
deposit_upstream,6/4/2021 8:00,1746.1776653609068,1.4200314013048698,44.32916352358184,74.13249514120119
deposit_upstream,6/4/2021 9:00,1746.1774423010656,1.4200314884213294,44.33698797336336,60.986131903461406
deposit_upstream,6/4/2021 10:00,1746.177184659618,1.4200317362065624,44.344010388120545,60.21484558937609
deposit_upstream,6/4/2021 11:00,1746.1770008753588,1.420031788823433,44.3508842928776,49.45430184399806
deposit_upstream,6/4/2021 12:00,1746.1767472850313,1.4200320328286709,44.35696237315323,54.37327648804292
deposit_upstream,6/4/2021 13:00,1746.1764912391498,1.4200323037011255,44.36330259384376,57.67846089867916
deposit_upstream,6/4/2021 14:00,1746.1767296338078,1.4200327116533558,44.36976324595989,64.88990130456833
deposit_upstream,6/4/2021 15:00,1746.1762196761235,1.4200329465379253,44.369195176309994,61.19017552471353
deposit_upstream,6/4/2021 16:00,1746.1760039826984,1.420033105167926,44.375799288844526,55.52970133880268
deposit_upstream,6/4/2021 17:00,1746.1757971949758,1.4200332523260595,44.38200265405834,51.64152028322694
deposit_upstream,6/4/2021 18:00,1746.1760099241274,1.420033560952657,44.387900109082686,57.77524190569886
deposit_upstream,6/4/2021 19:00,1746.1754877187684,1.4200340005066416,44.3874327169012,65.33020326134293
deposit_upstream,6/4/2021 20:00,1746.175274735061,1.4200341633144238,44.3940006323359,57.90496415298192
deposit_upstream,6/4/2021 21:00,1746.17552649472,1.4200344713071362,44.40012940784512,60.236688990916456
deposit_upstream,6/4/2021 22:00,1746.1750516365707,1.4200346788035518,44.39923863725021,56.88230605888277
deposit_upstream,6/4/2021 23:00,1746.174830869501,1.4200348951930117,44.405283496567606,55.407929646558514
deposit_upstream,6/5/2021 0:00,1746.1745585524654,1.4200353374750012,44.411178761263585,63.80087825637197
deposit_upstream,6/5/2021 1:00,1746.174359614391,1.4200354802823256,44.41736767984677,55.81695698962057
deposit_upstream,6/5/2021 2:00,1746.1766416225182,1.4314121995078237,44.28621883271957,58.0123478592474
deposit_upstream,6/5/2021 3:00,1746.176109223343,1.4314125751804003,44.287241017492285,66.93577603986454
deposit_upstream,6/5/2021 4:00,1746.175874112175,1.4314127144976303,44.294744847942184,59.708464175802455
deposit_upstream,6/5/2021 5:00,1746.1760747874307,1.4314129321628615,44.301724656917926,59.901483452508494
