Reach,DateTime,elev,width,D50,yield
upstream,4/17/2021 12:00,1746.698139907499,0.0,63.54132729864845,4.075493938685662e-15
upstream,4/17/2021 13:00,1746.6981417319853,0.0,63.5411366660228,5.870940593026673e-15
upstream,4/17/2021 14:00,1746.698143097691,0.0,63.54090586560783,6.558871237449198e-15
upstream,4/17/2021 15:00,1746.6981456712485,0.0,63.54068893189588,1.0902163222428997e-14
upstream,4/17/2021 16:00,1746.6981477494928,0.0,63.54038974784682,1.3418854512012467e-14
upstream,4/17/2021 17:00,1746.6981513718529,0.0,63.54008603615005,2.3107870573270023e-14
upstream,4/17/2021 18:00,1746.6981583078646,0.0,63.53966680621085,5.300717383164756e-14
upstream,4/17/2021 19:00,1746.6981666284685,0.0,63.53894955133196,9.943197633352464e-14
upstream,4/17/2021 20:00,1746.6981764466786,0.0,63.5379851719935,1.7667071928195105e-13
upstream,4/17/2021 21:00,1746.6981896165178,0.0,63.53679156340092,3.409979795609999e-13
upstream,4/17/2021 22:00,1746.6982025068182,0.0,63.53524743738424,5.816542096920438e-13
upstream,4/17/2021 23:00,1746.698209368887,0.0,63.53354923625842,6.625277382156445e-13
upstream,4/18/2021 0:00,1746.6982206226346,0.0,63.532198632161375,1.0488762673910662e-12
upstream,4/18/2021 1:00,1746.6982308418164,0.0,63.53071238703548,1.2637666260203037e-12
upstream,4/18/2021 2:00,1746.6982405122405,0.0,63.52923160168666,1.4700446921119662e-12
upstream,4/18/2021 3:00,1746.6982514199365,0.0,63.52779244002024,1.85799391781089e-12
upstream,4/18/2021 4:00,1746.6982619936607,0.0,63.52628717718736,2.2415573610924565e-12
upstream,4/18/2021 5:00,1746.6982706748288,0.0,63.524772654576246,2.3986608691919625e-12
upstream,4/18/2021 6:00,1746.6982806039105,0.0,63.52338697695588,2.884091030038029e-12
upstream,4/18/2021 7:00,1746.6982895538263,0.0,63.52197801265036,3.223239142853643e-12
upstream,4/18/2021 8:00,1746.6982999701315,0.0,63.52062663754107,4.0185510989590254e-12
upstream,4/18/2021 9:00,1746.6983070045187,0.0,63.51920092424394,3.903604084987174e-12
upstream,4/18/2021 10:00,1746.69831395154,0.0,63.51797680061154,4.017310097021371e-12
upstream,4/18/2021 11:00,1746.698318850767,0.0,63.516860181220395,3.612222625944931e-12
upstream,4/18/2021 12:00,1746.6983260463053,0.0,63.5159433972139,4.378700895796698e-12
upstream,4/18/2021 13:00,1746.6983333735966,0.0,63.51496302926543,5.1619376513236065e-12
upstream,4/18/2021 14:00,1746.6983403285278,0.0,63.513941675263474,5.759191965263518e-12
upstream,4/18/2021 15:00,1746.698350224581,0.0,63.512926444038264,8.062641939083692e-12
